Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0000016f-ca9a-3867-0000-0000000153f6,0aa98a3c-6b17-31b4-ab76-f38a204daff4,Harvey63 Leuschke194,M,GENERAL PRACTICE,7096 DECATUR ST,NEW TRIPOLI,PA,18066-3815,40.673927,-75.747566,42
0000016f-ca9a-3867-0000-00000001540a,6f3ae258-c982-3130-8d1e-6faa5cbf58ad,Henry768 Hickle134,M,GENERAL PRACTICE,224 W MAHONING ST,PUNXSUTAWNEY,PA,15767-1919,40.943745,-78.974766,28
0000016f-ca9a-3867-0000-00000001546e,2f91124b-7138-39f8-bf2e-fbc200171b95,Jon665 Strosin214,F,GENERAL PRACTICE,9 CAMPBELL DR,AVELLA,PA,15312-2738,40.273657,-80.46721600000001,25
0000016f-ca9a-3867-0000-00000001552c,c709bda3-beaa-3420-bda4-f81c018f00c9,Kayleen757 Flatley871,F,GENERAL PRACTICE,1130 DELAWARE AVE,FOUNTAIN HILL,PA,18015-4117,40.602814,-75.39608,55
0000016f-ca9a-3867-0000-00000001559a,6b6c1272-89ff-3bc8-90cc-8a91d3faf7f5,Shaun461 Fadel536,M,GENERAL PRACTICE,718 S MAIN ST,RED LION,PA,17356-2605,39.898606,-76.607749,12
0000016f-ca9a-3867-0000-0000000155b8,ac40ecd9-4304-372e-80a4-b54231749c6e,Buena501 Schulist381,F,GENERAL PRACTICE,2010 W 38TH ST,ERIE,PA,16508-2004,42.116594,-80.073503,22
0000016f-ca9a-3867-0000-0000000155f4,b7304519-2142-3548-838b-e9c75d89f331,Manie910 Zieme486,F,GENERAL PRACTICE,676 W LINCOLN HWY,EXTON,PA,19341-2514,40.029072,-75.630922,124
0000016f-ca9a-3867-0000-000000015694,efa33dac-b209-39b9-a26c-da7c9fc2fda7,Jasmin506 Weber641,F,GENERAL PRACTICE,300 STATE ST,ERIE,PA,16507-1429,42.116594,-80.073503,25
0000016f-ca9a-3867-0000-0000000156b2,53dbdfeb-f87d-31d5-beb9-1ea55c571c3e,Regenia619 McKenzie376,F,GENERAL PRACTICE,449 YORK RD,NEW HOPE,PA,18938-1057,40.361358,-74.956796,33
0000016f-ca9a-3867-0000-0000000156bc,b9161100-3607-32b9-9d45-ded2002b4769,Nicolas769 Baumbach677,M,GENERAL PRACTICE,502 N BLAKELY ST,DUNMORE,PA,18512-1943,41.413984,-75.60625300000001,50
0000016f-ca9a-3867-0000-0000000156c6,b3414123-df7e-3201-b583-c18ec96e6a09,Tracy345 Koch169,M,GENERAL PRACTICE,1000 EASTON RD,WYNCOTE,PA,19095-2934,40.091506,-75.146279,28
0000016f-ca9a-3867-0000-0000000156da,4702618e-7a23-3630-aaef-864e388a1131,Anika194 Bode78,F,GENERAL PRACTICE,823 S 9TH ST,PHILADELPHIA,PA,19147-2822,40.009376,-75.133346,63
0000016f-ca9a-3867-0000-000000015716,2ff64c4b-e0e0-3497-8fb9-9c1e687543d1,Forest317 Heidenreich818,M,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,102
0000016f-ca9a-3867-0000-000000015784,8ddab4a1-289f-3265-bd89-809a9cc721ff,Tressie547 Hickle134,F,GENERAL PRACTICE,765 LIBERTY ST,MEADVILLE,PA,16335-2566,41.647878000000006,-80.147438,35
0000016f-ca9a-3867-0000-0000000157a2,da4ce56d-6665-3357-b1d0-b31b9c9a41ea,Anita473 Iglesias873,F,GENERAL PRACTICE,5926 GLEN RD,COOPERSBURG,PA,18036-9137,40.510472,-75.391134,32
0000016f-ca9a-3867-0000-00000001589c,1b0e2614-7f88-39c8-a874-b79e8a59be44,Inger271 Walker122,F,GENERAL PRACTICE,4000 EDGMONT AVE,BROOKHAVEN,PA,19015-2211,39.871096,-75.391253,36
0000016f-ca9a-3867-0000-0000000158d8,6cf66f19-032c-34ba-b719-e89a52d27d53,Joseph689 Deckow585,M,GENERAL PRACTICE,718 S MAIN ST,RED LION,PA,17356-2605,39.898606,-76.607749,22
0000016f-ca9a-3867-0000-000000015914,b4931f25-7bfe-3610-8b17-5d3a3f253560,Waylon572 Mueller846,M,GENERAL PRACTICE,203 GREENWOOD AVE,CLARKS SUMMIT,PA,18411-1409,41.490237,-75.706509,34
0000016f-ca9a-3867-0000-000000015950,52d41a45-1878-3979-a917-ae7a571229b0,Christian753 Turner526,M,GENERAL PRACTICE,103 TRANSIT DR,UNIONTOWN,PA,15401-2659,39.89932,-79.724464,74
0000016f-ca9a-3867-0000-000000015a40,a956256d-205e-3a58-85ed-691d371ef0f3,Ethelene252 Rodriguez71,F,GENERAL PRACTICE,3 N 2ND ST,PHILADELPHIA,PA,19106-2208,40.009376,-75.133346,22
0000016f-ca9a-3867-0000-000000015ab8,58f6aa5a-3bc0-3546-9816-9ff0bfc00c53,Vince741 Lowe577,M,GENERAL PRACTICE,655 S HERSHEY RD,HUMMELSTOWN,PA,17036-9243,40.265342,-76.712777,43
0000016f-ca9a-3867-0000-000000015aea,942ae48b-1ed3-3246-b251-eeb07905bc71,Tamra871 Kassulke119,F,GENERAL PRACTICE,2201 RIDGEWOOD RD,WYOMISSING,PA,19610-1190,40.334655,-75.966089,37
0000016f-ca9a-3867-0000-000000015b6c,3bd59ca8-d452-3cfc-a64d-a949d6efe191,Claudio955 Menchaca276,M,GENERAL PRACTICE,33 GATEWAY SHOPPING CTR,EDWARDSVILLE,PA,18704-4424,41.260214000000005,-75.90996,24
0000016f-ca9a-3867-0000-000000015b9e,aef5bed3-c499-379a-a4ae-1524ed6aee14,Dusty207 Hauck852,M,GENERAL PRACTICE,340 1ST ST,CONEMAUGH,PA,15909-1906,40.411059,-78.844554,350
0000016f-ca9a-3867-0000-000000015ba8,a81f36dc-a7d9-39e2-b2d1-202bcd2d2c7f,Wilfredo622 Koch169,M,GENERAL PRACTICE,540 N DUKE ST,LANCASTER,PA,17602-2374,40.042061,-76.30099,75
0000016f-ca9a-3867-0000-000000015bb2,36e12edf-0811-3209-a75e-996ae8e6539d,Delphia725 Adams676,F,GENERAL PRACTICE,224 MEMORIAL BLVD,CONNELLSVILLE,PA,15425-2654,40.015685999999995,-79.589692,55
0000016f-ca9a-3867-0000-000000015c5c,531c9b4e-611c-3d15-b45a-2c411b17b4a2,Louvenia131 Batz141,F,GENERAL PRACTICE,221 IDETOWN RD,DALLAS,PA,18612-2701,41.331520000000005,-75.972862,98
0000016f-ca9a-3867-0000-000000015c84,ebf88a31-20ea-357a-a0e0-4aeafafe0137,Eric487 Yost751,F,GENERAL PRACTICE,1163 COUNTRY CLUB RD,MONONGAHELA,PA,15063-1013,40.191165999999996,-79.922476,52
0000016f-ca9a-3867-0000-000000015cde,52e53831-c93e-324e-acd0-be67459d9725,Dick869 Hodkiewicz467,M,GENERAL PRACTICE,100 E LEHIGH AVE MAB,PHILADELPHIA,PA,19125-1021,40.009376,-75.133346,32
0000016f-ca9a-3867-0000-000000015ce8,6b73fe97-8a13-3ac4-b08f-92ccff1de14f,Jefferson174 Halvorson124,M,GENERAL PRACTICE,1503 LANSDOWNE AVE,DARBY,PA,19023-1306,39.920953000000004,-75.261082,29
0000016f-ca9a-3867-0000-000000015e32,90e18032-b93c-3039-8217-b7cd71370ed1,Ramiro608 Carrero892,M,GENERAL PRACTICE,310 CENTRAL CITY PLZ,NEW KENSINGTON,PA,15068-6441,40.572482,-79.753051,37
0000016f-ca9a-3867-0000-000000015e3c,4ef1ec43-5718-3e8d-b6f5-a93c6efdb91a,Royal919 Ratke343,M,GENERAL PRACTICE,401 E MURPHY AVE,CONNELLSVILLE,PA,15425-2724,40.015685999999995,-79.589692,55
0000016f-ca9a-3867-0000-000000015f04,a3789ce9-da33-3800-b100-ad79e83f3b71,Lynwood354 Hamill307,M,GENERAL PRACTICE,426 MAIN ST,BERLIN,PA,15530-1229,39.921523,-78.950859,105
0000016f-ca9a-3867-0000-000000015f22,9d00dece-e929-3b07-90f3-96144d4a41a6,Carson894 Schoen8,M,GENERAL PRACTICE,5363 OXFORD AVE,PHILADELPHIA,PA,19124-1123,40.009376,-75.133346,31
0000016f-ca9a-3867-0000-000000015f86,3b127063-78bf-3e8e-9676-83bb41e20a22,Demetrius568 McKenzie376,M,GENERAL PRACTICE,313 S WALNUT ST,BATH,PA,18014-1024,40.729195000000004,-75.39059300000001,62
0000016f-ca9a-3867-0000-000000015f9a,33adfd74-5378-34cc-9951-5da84b7dd170,Gordon377 Walker122,M,GENERAL PRACTICE,6200 BROOKTREE RD,WEXFORD,PA,15090-9299,40.59212,-80.098726,67
0000016f-ca9a-3867-0000-000000016080,66f86be6-1efc-3e7f-be9f-3bef7e7bc5b4,Essie785 Upton904,F,GENERAL PRACTICE,826 MAIN ST,PHOENIXVILLE,PA,19460-4459,40.135201,-75.522699,25
0000016f-ca9a-3867-0000-000000016166,acfa5f33-e889-356d-a4b3-9a6954ddeee4,Roselyn270 Abshire638,F,GENERAL PRACTICE,140 CHURCH ST,ROGERSVILLE,PA,15359-1001,39.880646,-80.26937,99
0000016f-ca9a-3867-0000-000000016184,898b5f68-4041-383a-85a6-7ce9791d8951,Terrance440 Schamberger479,M,GENERAL PRACTICE,1244 FORT WASHINGTON AVE,FORT WASHINGTON,PA,19034-1743,40.140771,-75.192577,73
0000016f-ca9a-3867-0000-00000001621a,8a3c345a-7f89-3e36-8736-74b15b3062cf,Vincent299 Farrell962,M,GENERAL PRACTICE,450 PARK WAY,BROOMALL,PA,19008-4202,39.969466,-75.352926,29
0000016f-ca9a-3867-0000-000000016256,f2675aa4-9ce7-3add-94a2-5b98d6e03e4e,Violeta106 Dickens475,F,GENERAL PRACTICE,600 SOMERSET AVE,WINDBER,PA,15963-1331,40.235531,-78.824701,75
0000016f-ca9a-3867-0000-00000001633c,c88536af-2641-3726-8bae-baa0626b5b7d,Darlena95 Hessel84,F,GENERAL PRACTICE,406 FRANKLIN ST,SMETHPORT,PA,16749-1277,41.806245000000004,-78.44312099999999,113
0000016f-ca9a-3867-0000-00000001638c,72b5dc21-312b-3c1d-8ea6-1dacb4e7d9c3,Jonelle857 Schroeder447,F,GENERAL PRACTICE,200 HOSPITAL DR,TYRONE,PA,16686-1825,40.676456,-78.24604599999999,94
0000016f-ca9a-3867-0000-0000000163a0,82847ac2-8766-3487-9980-d42a9ffc0161,Lauren941 Friesen796,F,GENERAL PRACTICE,1246 WRIGHTS LANE,WEST CHESTER,PA,19380-4227,39.959883000000005,-75.60542199999999,23
0000016f-ca9a-3867-0000-0000000163dc,bf951012-ba10-3655-be87-3b18784e64f1,Lorena247 Hidalgo930,F,GENERAL PRACTICE,240 WILLIAMSON ST,ELIZABETH,PA,07202,40.271553999999995,-79.887153,14
0000016f-ca9a-3867-0000-000000016468,5070e468-d30c-3c17-989a-4e000cdf5a74,Thora330 Swift555,F,GENERAL PRACTICE,352 GRIBBEL RD,WYNCOTE,PA,19095-1108,40.091506,-75.146279,28
0000016f-ca9a-3867-0000-0000000164e0,02a2f366-5958-3def-ab52-c11ce0303192,Cora299 Windler79,F,GENERAL PRACTICE,2041 MORAVIA ST,NEW CASTLE,PA,16101-5611,40.995616999999996,-80.345807,80
0000016f-ca9a-3867-0000-000000016512,622dcc9d-f644-340a-b68d-dc87a20a3b21,Margie619 Labadie908,F,GENERAL PRACTICE,8846 FRANKFORD AVE,PHILADELPHIA,PA,19136-1313,40.009376,-75.133346,15
0000016f-ca9a-3867-0000-00000001654e,ce9cc62f-1cb7-3b3f-9eaa-8ec511c2760d,Saul605 Sporer811,M,GENERAL PRACTICE,360 ALEXANDER SPRING RD,CARLISLE,PA,17015-9129,40.199993,-77.204145,16
0000016f-ca9a-3867-0000-000000016652,f7ba8cce-503a-3542-8e8d-011ff3940357,Joaquín233 Paredes726,M,GENERAL PRACTICE,1029 COUNTRY CLUB RD,MONOGAHELA,PA,15063-1564,40.177274,-79.907038,67
0000016f-ca9a-3867-0000-00000001667a,fa4cf1bf-1384-3bfb-bcd8-7b8f226482ed,Donte636 Kertzmann286,M,GENERAL PRACTICE,164 W MAIN ST,SILVERDALE,PA,18962,40.346684,-75.271138,21
0000016f-ca9a-3867-0000-000000016684,7de2ae07-b8e5-3d6b-b818-5d4b1972081c,María Teresa440 Ontiveros947,F,GENERAL PRACTICE,221 HOSPITAL DR,TYRONE,PA,16686-1827,40.676456,-78.24604599999999,72
0000016f-ca9a-3867-0000-000000016698,524d8abb-94a9-3711-aeee-69338777532e,Odell776 Rohan584,M,GENERAL PRACTICE,122 W MAIN ST,MT JEWETT,PA,16740-0400,41.729391,-78.640004,41
0000016f-ca9a-3867-0000-0000000166ac,e0d617e2-f5da-3725-86cd-6f509ac80453,Carlee848 Carter549,F,GENERAL PRACTICE,527 E LANCASTER AVE,SHILLINGTON,PA,19607-1364,40.302633,-75.96708100000001,36
0000016f-ca9a-3867-0000-000000016706,5dde3fbd-7d33-3984-a3b1-cb3f427b8424,Darla154 Nienow652,F,GENERAL PRACTICE,325 N 5TH ST 3RD FL,ALLENTOWN,PA,18102-3367,40.593647999999995,-75.47839300000001,43
0000016f-ca9a-3867-0000-000000016788,80a2eb99-ffb3-3df4-be8f-b1590fd41f56,Edison640 Mante251,M,GENERAL PRACTICE,3090 N SUSQUEHANNA TRAIL,SHAMOKIN DAM,PA,17876-0099,40.858108,-76.825754,35
0000016f-ca9a-3867-0000-0000000168b4,9d57a3fb-9d02-31aa-80f9-cb423b362f99,Porfirio146 Schultz619,M,GENERAL PRACTICE,1336 BRISTOL PIKE,BENSALEM,PA,19020-5660,40.086492,-74.94453399999998,68
0000016f-ca9a-3867-0000-000000016904,3fc0cb36-f703-333a-9034-1eb1ddf8d130,Rickie717 Blanda868,M,GENERAL PRACTICE,1501 LANSDOWNE AVE,DARBY,PA,19023-1333,39.920953000000004,-75.261082,65
0000016f-ca9a-3867-0000-000000016a58,72e32e78-1926-360f-b64e-ee6125d18654,Rogelio17 Swift555,M,GENERAL PRACTICE,2025 E STATE ST,HERMITAGE,PA,16148-1868,41.229552000000005,-80.440704,52
0000016f-ca9a-3867-0000-000000016a6c,ee52a648-27e7-30c0-b7de-6e1488f1dfc7,Tenesha164 Hermiston71,F,GENERAL PRACTICE,451 CHEW ST,ALLENTOWN,PA,18102-3412,40.593647999999995,-75.47839300000001,67
0000016f-ca9a-3867-0000-000000016a94,c529b7d1-b3de-3148-9e2d-ae05e81d7c69,Brinda322 Runte676,F,GENERAL PRACTICE,77 MANOR AVE,DOWNINGTOWN,PA,19335-2661,40.008289000000005,-75.702163,27
0000016f-ca9a-3867-0000-000000016ad0,ebf80979-3961-3c6b-94da-389784c919c1,Twila243 Mayer370,F,GENERAL PRACTICE,4047 OLD WILLIAM PENN HWY,MURRAYSVILLE,PA,15668-1846,40.502471,-79.75263000000002,38
0000016f-ca9a-3867-0000-000000016ada,4d7bce88-2f33-3229-9b41-5c38aba9d51b,Samuel331 Reichel38,M,GENERAL PRACTICE,420 W LINFIELD TRAPPE RD,LIMERICK,PA,19468-4279,40.186326,-75.538885,14
0000016f-ca9a-3867-0000-000000016ae4,3c7a2dfc-7280-311f-9df8-3b1c2da452fc,Gabriela205 Loya635,F,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,19
0000016f-ca9a-3867-0000-000000016bde,aa14f7d4-fda1-3b3b-8398-4ddded8e4e09,Otto672 Gottlieb798,M,GENERAL PRACTICE,3 KENSINGTON SQ,NEW KENSINGTON,PA,15068-6443,40.572482,-79.753051,44
0000016f-ca9a-3867-0000-000000016be8,6b29b124-3eb8-3835-8c2a-33c00a9bfdcf,Vicente970 Mante251,M,GENERAL PRACTICE,1011 W BALTIMORE PIKE,WEST GROVE,PA,19390-9447,39.820187,-75.82851600000001,28
0000016f-ca9a-3867-0000-000000016c24,9efaae9c-a5de-353f-85c8-85fbf3a95cc8,Arlena205 Brown30,F,GENERAL PRACTICE,4043 IRENE ST,WEST MIFFLIN,PA,15122-2069,40.357667,-79.905397,17
0000016f-ca9a-3867-0000-000000016d64,e43e9aeb-afb6-3aa2-9f88-d67253e7b5b7,Jeanna557 Jacobi462,F,GENERAL PRACTICE,752 S 25TH ST,EASTON,PA,18042-5337,40.685971,-75.218548,28
0000016f-ca9a-3867-0000-000000016d78,9cce68c6-0748-3e3c-a87e-b8fac78dce70,Raleigh478 Hodkiewicz467,M,GENERAL PRACTICE,213 REECEVILLE RD,COATESVILLE,PA,19320-1530,39.985152,-75.819,69
0000016f-ca9a-3867-0000-000000016de6,e031e805-2eae-3de1-a43c-f7799cd070cb,Tessa832 Walker122,F,GENERAL PRACTICE,2067 STATE ROUTE 130,JEANNETTE,PA,15644-3801,40.327756,-79.613906,71
0000016f-ca9a-3867-0000-000000016df0,6dc76b82-8800-3391-9bd7-fbf7e358bc41,Leif534 Kerluke267,M,GENERAL PRACTICE,404 E 8TH ST,ERIE,PA,16503-1204,42.116594,-80.073503,68
0000016f-ca9a-3867-0000-000000016e04,b36105a4-1a1f-3137-8566-0381a625576c,Miles206 Bernhard322,M,GENERAL PRACTICE,1065 ANDREW DR,WEST CHESTER,PA,19380-4370,39.959883000000005,-75.60542199999999,52
0000016f-ca9a-3867-0000-000000016e86,259d642b-b8fc-3240-aeeb-ee0c9d0078f5,Vernia453 Corwin846,F,GENERAL PRACTICE,8805 SR,MESHOPPEN,PA,18630-8149,41.609263,-76.04181899999999,62
0000016f-ca9a-3867-0000-000000016ea4,7cb6752f-d1e9-30b1-b6f4-d4051cb22114,Shandi937 Boyer713,F,GENERAL PRACTICE,555 GLASGOW ST,STOWE,PA,19464-6557,40.250934,-75.68194100000001,77
0000016f-ca9a-3867-0000-000000016f4e,b298153b-9873-3018-8747-64bb19557ace,Latricia419 Hammes673,F,GENERAL PRACTICE,23 N WALNUT ST,BOYERSTOWN,PA,19464-5418,40.250934,-75.68194100000002,90
0000016f-ca9a-3867-0000-000000016f80,40f3bc9e-3235-3304-90bc-65969174354c,Lurline371 VonRueden376,F,GENERAL PRACTICE,1610 MEDICAL DR,POTTSTOWN,PA,19464-3279,40.250924,-75.644754,89
0000016f-ca9a-3867-0000-000000016fbc,1ff13d30-a7aa-348a-a99c-7557a1b3b77c,Lloyd546 Emmerich580,M,GENERAL PRACTICE,7 GLASSWORKS RD,GREENSBORO,PA,15338-9507,39.792124,-79.913032,15
0000016f-ca9a-3867-0000-000000017016,f5b64ef8-b430-3cc9-80f2-5b3a13296470,Rosamond509 Legros616,F,GENERAL PRACTICE,179 DELAWARE AVE,PALMERTON,PA,18071-1708,40.804094,-75.617106,80
0000016f-ca9a-3867-0000-00000001708e,037ec514-5cab-3867-b4f5-88b692858f78,Cecil300 Little434,M,GENERAL PRACTICE,648 N MAIN ST,TAYLOR,PA,18517-1112,41.395771999999994,-75.714713,8
0000016f-ca9a-3867-0000-0000000170d4,bdf130fc-f33f-3189-a348-7c8dd4104784,Lakeesha370 Dooley940,F,GENERAL PRACTICE,215 SLAUGHTER HOUSE RD,DAYTON,PA,16222-4405,40.881195,-79.241127,39
0000016f-ca9a-3867-0000-00000001711a,5287cf69-3e19-34bc-9c2c-ec36664c56af,Ivette731 Boehm581,F,GENERAL PRACTICE,203 COMMERCE DR,QUARRYVILLE,PA,17566-9020,39.895528000000006,-76.162022,62
0000016f-ca9a-3867-0000-00000001716a,ad5ea252-7d81-3da5-9d2d-0c05255d569c,Alvaro283 Buckridge80,M,GENERAL PRACTICE,700 5TH ST,WINDBER,PA,15963-1313,40.235531,-78.824701,42
0000016f-ca9a-3867-0000-000000017192,585f5fe3-63b0-38a5-b62c-5ae688cdf8d1,Eunice461 Ebert178,F,GENERAL PRACTICE,3025 C G ZINN RD,THORNDALE,PA,19372-1131,40.001717,-75.750466,13
0000016f-ca9a-3867-0000-0000000171c4,b9b966f9-b644-3678-afcf-7abf871b5cac,Amos720 Heidenreich818,M,GENERAL PRACTICE,102 DINGMAN PL,DINGMANS FERRY,PA,18328-9800,41.315756,-75.04982,65
0000016f-ca9a-3867-0000-000000017228,758426a8-e6ec-3288-93ca-39e84afacbd4,Sharla853 Cremin516,F,GENERAL PRACTICE,677 ROOSEVELT HWY,WAYMART,PA,18472-3117,41.586387,-75.403716,61
0000016f-ca9a-3867-0000-00000001725a,c3e761f4-98ee-3317-b330-e0aab3bd9686,Osvaldo336 O'Keefe54,M,GENERAL PRACTICE,119 SPRING LN,EVERETT,PA,15537-6938,40.010867,-78.355903,55
0000016f-ca9a-3867-0000-000000017282,12b4363a-7180-3444-9c41-9a649045352b,Rocky100 Shields502,M,GENERAL PRACTICE,3929 W 38TH ST,ERIE,PA,16506-4091,42.116594,-80.073503,59
0000016f-ca9a-3867-0000-000000017390,37400fb8-5f2b-376e-8a5c-ed1036a1aa19,Pia232 Corwin846,F,GENERAL PRACTICE,1999 SPROUL RD,BROOMALL,PA,19008-3508,39.969466,-75.352926,46
0000016f-ca9a-3867-0000-0000000173a4,612a9b4e-c528-33a3-bb5e-ae101ee74827,Leona665 Witting912,F,GENERAL PRACTICE,6122 TORRESDALE AVE,PHILADELPHIA,PA,19135-3718,40.009376,-75.133346,55
0000016f-ca9a-3867-0000-0000000173cc,e8357729-21ae-3450-9acd-680b0eafe2ee,Donna446 Feest103,F,GENERAL PRACTICE,1251 E MAIN ST,ANNVILLE,PA,17003-1643,40.332271,-76.507765,41
0000016f-ca9a-3867-0000-0000000173f4,6a4156a9-a1be-3837-8d91-3b512abe006a,Kenny207 Dickinson688,M,GENERAL PRACTICE,107 W CENTRE ST,MAHANOY CITY,PA,17948-2605,40.812627,-76.138184,42
0000016f-ca9a-3867-0000-00000001744e,eea49089-257a-39c1-8026-90034f1e5f77,Odette203 Homenick806,F,GENERAL PRACTICE,6800 MARKET ST,UPPER DARBY,PA,19082-2412,39.963735,-75.252615,84
0000016f-ca9a-3867-0000-0000000174a8,f1b72d06-a045-3db8-aa07-afe074253d4c,Lenny728 Runolfsson901,M,GENERAL PRACTICE,200 CHAMBER PLZ,CHARLEROI,PA,15022-1605,40.137859000000006,-79.89975600000001,66
0000016f-ca9a-3867-0000-0000000174d0,3aa1757a-34a9-3081-bc2e-f944f8ff2c95,Robert854 Moore224,M,GENERAL PRACTICE,1001 E 2ND ST,COUDERSPORT,PA,16915-8161,41.775844,-78.016038,75
0000016f-ca9a-3867-0000-0000000174da,e6f2a899-70db-3c47-92da-4083a83d4dfa,Marylyn194 Durgan499,F,GENERAL PRACTICE,547 CANTON ST,TROY,PA,16947-1479,41.783315,-76.792222,82
0000016f-ca9a-3867-0000-000000017502,08bee824-72ad-32fe-9441-00c7126b163c,Steven797 Sanford861,F,GENERAL PRACTICE,925 PROVIDENCE RD,SECANE,PA,19018-2920,39.93015,-75.295827,76
0000016f-ca9a-3867-0000-000000017570,b8542f67-dbfd-30aa-b0f5-6a487a9a8f50,Alva958 Kunze215,M,GENERAL PRACTICE,1666 EDGEWOOD RD,YARDLEY,PA,19067-5547,40.240293,-74.838934,69
0000016f-ca9a-3867-0000-000000017584,a07b29ef-8ec1-3eab-a23c-9f3e2c94e007,Catalina187 Pizarro791,F,GENERAL PRACTICE,565 W PENN PIKE,TAMAQUA,PA,18252-5673,40.804054,-75.926621,64
0000016f-ca9a-3867-0000-0000000175de,947c4227-fb48-3c0d-9475-c6e22b5c4bc0,Vikki110 Welch179,F,GENERAL PRACTICE,4447 5TH ST HWY,TEMPLE,PA,19560-1753,40.408054,-75.92290799999999,18
0000016f-ca9a-3867-0000-000000017624,88b25201-5545-3226-bf6d-19f96db35228,Nakisha629 Bernier607,F,GENERAL PRACTICE,200 OLD FORGE LN,KENNETT SQUARE,PA,19348-1895,39.843841,-75.71129599999999,100
0000016f-ca9a-3867-0000-000000017700,35da26ad-5d7d-32be-a0fb-be1d693c4d02,Ferdinand55 Flatley871,M,GENERAL PRACTICE,225 ERDMAN ST,BANGOR,PA,18013-2043,40.867969,-75.208481,59
0000016f-ca9a-3867-0000-00000001771e,766cd537-a00d-36ab-8638-2707fd188a67,Enola75 Turcotte120,F,GENERAL PRACTICE,1227 SMITH TOWNSHIP STATE RD,BURGETTSTOWN,PA,15021-2828,40.381293,-80.392613,143
0000016f-ca9a-3867-0000-0000000177dc,c7559f8c-5b97-39ef-b4ca-17cd426411ed,Sherrie396 Fay398,F,GENERAL PRACTICE,16 SHADY LN,ROCKLEDGE,PA,19046-4263,40.082221999999994,-75.08981,88
0000016f-ca9a-3867-0000-0000000177fa,c95310eb-ac24-34a0-a7e4-d4ba4de04744,Brady998 Eichmann909,M,GENERAL PRACTICE,601 W GEORGE ST,CARMICHAELS,PA,15320-1325,39.897595,-79.974988,27
0000016f-ca9a-3867-0000-00000001784a,1706bfa7-15e0-39cc-b809-67a362954377,Sherrell611 Kirlin939,F,GENERAL PRACTICE,91 HOSPITAL DR,TOWANDA,PA,18848-9702,41.770945000000005,-76.446503,35
0000016f-ca9a-3867-0000-00000001785e,34c0c054-5368-325d-a8fa-2a02b9e99216,Alexander630 Kautzer186,M,GENERAL PRACTICE,15 NORTHGATE PLZ,HARMONY,PA,16037-9257,40.801336,-80.124961,82
0000016f-ca9a-3867-0000-000000017930,15a67352-ad1d-3ee5-86f0-e44c351066f6,Randal152 Boyle917,M,GENERAL PRACTICE,101 N MONROE ST,MEDIA,PA,19063-3037,39.919996000000005,-75.38802199999999,85
0000016f-ca9a-3867-0000-000000017962,f5e12484-f77d-387b-808d-adcd012af555,Darlena95 Kulas532,F,GENERAL PRACTICE,4190 CITY AVE,PHILA,PA,19131-1633,40.009376,-75.133346,36
0000016f-ca9a-3867-0000-00000001796c,d0decdd7-6214-3762-bfc6-ce53286787da,Rosa195 Romaguera67,F,GENERAL PRACTICE,123 E MARKET ST,ORWIGSBURG,PA,17961-1953,40.654167,-76.103989,71
0000016f-ca9a-3867-0000-000000017aca,b849aaa9-baa0-35ab-9345-a4b373b4be5c,Agatha2 Johnson679,F,GENERAL PRACTICE,660 LINCOLN AVE,BELLEVUE,PA,15202-3426,40.49395,-80.05534200000001,83
0000016f-ca9a-3867-0000-000000017ae8,6660b029-9f82-3067-bfeb-2409ad18d3e3,Elmer371 Boyle917,M,GENERAL PRACTICE,1425 GOLDEN MILE RD,TOWANDA,PA,18848-9743,41.770945000000005,-76.446503,38
0000016f-ca9a-3867-0000-000000017b92,808e6a60-7402-304e-9771-dff315104a51,Cornelius968 Waelchi213,M,GENERAL PRACTICE,219 W FAIRMONT AVE,NEW CASTLE,PA,16105-1909,40.995616999999996,-80.345807,34
0000016f-ca9a-3867-0000-000000017bba,2ea743da-2995-3fdb-bfc5-66fc73f6faaa,Macie339 Miller503,F,GENERAL PRACTICE,550 N 12TH ST,LEMOYNE,PA,17043-1242,40.244217,-76.899119,59
0000016f-ca9a-3867-0000-000000017bec,ed8c58ee-8c0e-3f18-9957-ecfaa48323c7,Melodi744 Abbott774,F,GENERAL PRACTICE,1810 SWAMP PIKE,GILBERTSVILLE,PA,19525-9307,40.323040999999996,-75.60863,94
0000016f-ca9a-3867-0000-000000017c3c,ea138950-5d58-328c-a503-3dd461920fe6,Jamaal34 Blanda868,M,GENERAL PRACTICE,205 GRANDVIEW AVE,CAMP HILL,PA,17011-1708,40.24217,-76.927397,40
0000016f-ca9a-3867-0000-000000017ca0,ad96244e-8547-3434-b6b1-69b71f0bfbcd,Marth98 Lebsack687,F,GENERAL PRACTICE,208 W CHELTEN AVE,PHILADELPHIA,PA,19144-3803,40.009376,-75.133346,63
0000016f-ca9a-3867-0000-000000017dcc,b88a40b1-ff76-35cd-b858-ba984a0014e2,Hong136 Effertz744,F,GENERAL PRACTICE,303 HORSHAM RD,HORSHAM,PA,19044-2029,40.182544,-75.138657,34
